maneuver_id,time_since_start,drone_name,velocity_magnitude
20260129_010825,1.0665,crazyflie5,0.4962
20260129_010825,1.0667,crazyflie7,0.5000
20260129_010825,1.0668,crazyflie8,0.5000
20260129_010825,1.0741,crazyflie,0.5000
20260129_010825,1.0743,crazyflie2,0.5000
20260129_010825,1.0744,crazyflie10,0.3376
20260129_010825,1.0747,crazyflie3,0.5000
20260129_010825,1.0763,crazyflie9,0.3475
20260129_010825,1.0789,crazyflie4,0.5000
20260129_010825,1.0829,crazyflie6,0.5000
20260129_010825,1.0884,crazyflie7,0.5000
20260129_010825,1.0886,crazyflie8,0.5000
20260129_010825,1.0892,crazyflie5,0.4550
20260129_010825,1.0960,crazyflie,0.5000
20260129_010825,1.0961,crazyflie2,0.5000
20260129_010825,1.0963,crazyflie3,0.5000
20260129_010825,1.0964,crazyflie10,0.3372
20260129_010825,1.0977,crazyflie9,0.3434
20260129_010825,1.0998,crazyflie4,0.5000
20260129_010825,1.1053,crazyflie6,0.5000
20260129_010825,1.1104,crazyflie7,0.5000
20260129_010825,1.1110,crazyflie8,0.5000
20260129_010825,1.1116,crazyflie5,0.3927
20260129_010825,1.1177,crazyflie,0.5000
20260129_010825,1.1180,crazyflie2,0.5000
20260129_010825,1.1181,crazyflie3,0.5000
20260129_010825,1.1182,crazyflie10,0.3369
20260129_010825,1.1214,crazyflie9,0.3416
20260129_010825,1.1230,crazyflie4,0.5000
20260129_010825,1.1274,crazyflie6,0.5000
20260129_010825,1.1338,crazyflie5,0.3277
20260129_010825,1.1340,crazyflie7,0.5000
20260129_010825,1.1342,crazyflie8,0.5000
20260129_010825,1.1419,crazyflie2,0.5000
20260129_010825,1.1421,crazyflie3,0.5000
20260129_010825,1.1427,crazyflie,0.5000
20260129_010825,1.1429,crazyflie10,0.3367
20260129_010825,1.1434,crazyflie9,0.3410
20260129_010825,1.1462,crazyflie4,0.5000
20260129_010825,1.1499,crazyflie6,0.5000
20260129_010825,1.1559,crazyflie5,0.2693
20260129_010825,1.1561,crazyflie7,0.5000
20260129_010825,1.1562,crazyflie8,0.5000
20260129_010825,1.1636,crazyflie,0.5000
20260129_010825,1.1639,crazyflie2,0.5000
20260129_010825,1.1641,crazyflie3,0.5000
20260129_010825,1.1642,crazyflie10,0.3365
20260129_010825,1.1650,crazyflie9,0.3410
20260129_010825,1.1670,crazyflie4,0.5000
20260129_010825,1.1722,crazyflie6,0.5000
20260129_010825,1.1775,crazyflie8,0.5000
20260129_010825,1.1779,crazyflie5,0.2266
20260129_010825,1.1781,crazyflie7,0.5000
20260129_010825,1.1851,crazyflie,0.5000
20260129_010825,1.1854,crazyflie2,0.5000
20260129_010825,1.1856,crazyflie3,0.5000
20260129_010825,1.1858,crazyflie10,0.3364
20260129_010825,1.1872,crazyflie9,0.3412
20260129_010825,1.1896,crazyflie4,0.5000
20260129_010825,1.1943,crazyflie6,0.5000
20260129_010825,1.1993,crazyflie5,0.1869
20260129_010825,1.1996,crazyflie7,0.5000
20260129_010825,1.1997,crazyflie8,0.5000
20260129_010825,1.2079,crazyflie,0.5000
20260129_010825,1.2081,crazyflie2,0.5000
20260129_010825,1.2083,crazyflie10,0.3363
20260129_010825,1.2089,crazyflie3,0.5000
20260129_010825,1.2107,crazyflie9,0.3412
20260129_010825,1.2130,crazyflie4,0.5000
20260129_010825,1.2170,crazyflie6,0.5000
20260129_010825,1.2234,crazyflie5,0.1377
20260129_010825,1.2237,crazyflie7,0.5000
20260129_010825,1.2239,crazyflie8,0.5000
20260129_010825,1.2310,crazyflie,0.5000
20260129_010825,1.2312,crazyflie2,0.5000
20260129_010825,1.2314,crazyflie3,0.5000
20260129_010825,1.2316,crazyflie10,0.3362
20260129_010825,1.2327,crazyflie9,0.3410
20260129_010825,1.2348,crazyflie4,0.5000
20260129_010825,1.2399,crazyflie6,0.5000
20260129_010825,1.2461,crazyflie5,0.0900
20260129_010825,1.2463,crazyflie7,0.5000
20260129_010825,1.2464,crazyflie8,0.5000
20260129_010825,1.2541,crazyflie,0.5000
20260129_010825,1.2542,crazyflie2,0.5000
20260129_010825,1.2544,crazyflie3,0.5000
20260129_010825,1.2545,crazyflie10,0.3361
20260129_010825,1.2562,crazyflie9,0.3406
20260129_010825,1.2590,crazyflie4,0.5000
20260129_010825,1.2638,crazyflie6,0.5000
20260129_010825,1.2697,crazyflie5,0.0702
20260129_010825,1.2700,crazyflie7,0.5000
20260129_010825,1.2702,crazyflie8,0.5000
20260129_010825,1.2771,crazyflie,0.5000
20260129_010825,1.2774,crazyflie2,0.5000
20260129_010825,1.2776,crazyflie3,0.5000
20260129_010825,1.2780,crazyflie10,0.3359
20260129_010825,1.2796,crazyflie9,0.3401
20260129_010825,1.2814,crazyflie4,0.5000
20260129_010825,1.2867,crazyflie6,0.5000
20260129_010825,1.2918,crazyflie5,0.0763
20260129_010825,1.2919,crazyflie8,0.5000
20260129_010825,1.2922,crazyflie7,0.5000
20260129_010825,1.2997,crazyflie,0.5000
20260129_010825,1.2999,crazyflie2,0.5000
20260129_010825,1.3001,crazyflie3,0.5000
20260129_010825,1.3003,crazyflie10,0.3358
20260129_010825,1.3020,crazyflie9,0.3395
20260129_010825,1.3052,crazyflie4,0.5000
20260129_010825,1.3089,crazyflie6,0.5000
20260129_010825,1.3147,crazyflie5,0.1076
20260129_010825,1.3149,crazyflie7,0.5000
20260129_010825,1.3151,crazyflie8,0.5000
20260129_010825,1.3216,crazyflie,0.5000
20260129_010825,1.3219,crazyflie3,0.5000
20260129_010825,1.3225,crazyflie2,0.5000
20260129_010825,1.3226,crazyflie10,0.3358
20260129_010825,1.3237,crazyflie9,0.3390
20260129_010825,1.3264,crazyflie4,0.5000
20260129_010825,1.3315,crazyflie6,0.5000
20260129_010825,1.3372,crazyflie5,0.1479
20260129_010825,1.3374,crazyflie7,0.5000
20260129_010825,1.3376,crazyflie8,0.5000
20260129_010825,1.3452,crazyflie2,0.5000
20260129_010825,1.3455,crazyflie3,0.5000
20260129_010825,1.3457,crazyflie10,0.3357
20260129_010825,1.3463,crazyflie,0.5000
20260129_010825,1.3471,crazyflie9,0.3385
20260129_010825,1.3489,crazyflie4,0.5000
20260129_010825,1.3535,crazyflie6,0.5000
20260129_010825,1.3586,crazyflie5,0.1924
20260129_010825,1.3588,crazyflie7,0.5000
20260129_010825,1.3590,crazyflie8,0.5000
20260129_010825,1.3671,crazyflie,0.5000
20260129_010825,1.3673,crazyflie3,0.5000
20260129_010825,1.3679,crazyflie2,0.4994
20260129_010825,1.3681,crazyflie10,0.3355
20260129_010825,1.3696,crazyflie9,0.3382
20260129_010825,1.3723,crazyflie4,0.4998
20260129_010825,1.3760,crazyflie6,0.5000
20260129_010825,1.3819,crazyflie5,0.2406
20260129_010825,1.3822,crazyflie7,0.4979
20260129_010825,1.3823,crazyflie8,0.5000
20260129_010825,1.3903,crazyflie2,0.4684
20260129_010825,1.3905,crazyflie3,0.4911
20260129_010825,1.3906,crazyflie10,0.3355
20260129_010825,1.3910,crazyflie,0.4911
20260129_010825,1.3917,crazyflie9,0.3379
20260129_010825,1.3939,crazyflie4,0.4733
20260129_010825,1.3991,crazyflie6,0.4861
20260129_010825,1.4048,crazyflie5,0.2908
20260129_010825,1.4051,crazyflie7,0.4605
20260129_010825,1.4053,crazyflie8,0.4939
20260129_010825,1.4127,crazyflie2,0.4090
20260129_010825,1.4130,crazyflie3,0.4434
20260129_010825,1.4131,crazyflie10,0.3354
20260129_010825,1.4135,crazyflie,0.4434
20260129_010825,1.4164,crazyflie9,0.3377
20260129_010825,1.4186,crazyflie4,0.4155
20260129_010825,1.4239,crazyflie6,0.4344
20260129_010825,1.4293,crazyflie5,0.3329
20260129_010825,1.4296,crazyflie7,0.3992
20260129_010825,1.4297,crazyflie8,0.4493
20260129_010825,1.4380,crazyflie,0.3795
20260129_010825,1.4382,crazyflie2,0.3435
20260129_010825,1.4384,crazyflie3,0.3795
20260129_010825,1.4388,crazyflie10,0.3354
20260129_010825,1.4417,crazyflie9,0.3376
20260129_010825,1.4433,crazyflie4,0.3500
20260129_010825,1.4484,crazyflie6,0.3696
20260129_010825,1.4538,crazyflie5,0.3611
20260129_010825,1.4540,crazyflie7,0.3340
20260129_010825,1.4541,crazyflie8,0.3861
20260129_010825,1.4617,crazyflie2,0.2894
20260129_010825,1.4620,crazyflie10,0.3353
20260129_010825,1.4626,crazyflie,0.3164
20260129_010825,1.4628,crazyflie3,0.3154
20260129_010825,1.4642,crazyflie9,0.3375
20260129_010825,1.4674,crazyflie4,0.2891
20260129_010825,1.4718,crazyflie6,0.3063
20260129_010825,1.4771,crazyflie5,0.3742
20260129_010825,1.4773,crazyflie7,0.2753
20260129_010825,1.4775,crazyflie8,0.3215
20260129_010825,1.4846,crazyflie2,0.2828
20260129_010825,1.4848,crazyflie10,0.3352
20260129_010825,1.4854,crazyflie,0.3029
20260129_010825,1.4856,crazyflie3,0.2749
20260129_010825,1.4869,crazyflie9,0.3373
20260129_010825,1.4900,crazyflie4,0.2453
20260129_010825,1.4944,crazyflie6,0.2547
20260129_010825,1.5010,crazyflie5,0.3752
20260129_010825,1.5012,crazyflie7,0.2338
20260129_010825,1.5013,crazyflie8,0.2648
20260129_010825,1.5088,crazyflie,0.3261
20260129_010825,1.5089,crazyflie2,0.3041
20260129_010825,1.5090,crazyflie3,0.2642
20260129_010825,1.5091,crazyflie10,0.3352
20260129_010825,1.5108,crazyflie9,0.3372
20260129_010825,1.5136,crazyflie4,0.2076
20260129_010825,1.5173,crazyflie6,0.2166
20260129_010825,1.5246,crazyflie5,0.3685
20260129_010825,1.5250,crazyflie7,0.1930
20260129_010825,1.5251,crazyflie8,0.2248
20260129_010825,1.5320,crazyflie,0.3547
20260129_010825,1.5322,crazyflie2,0.3357
20260129_010825,1.5324,crazyflie3,0.2409
20260129_010825,1.5327,crazyflie10,0.3352
20260129_010825,1.5345,crazyflie9,0.3371
20260129_010825,1.5363,crazyflie4,0.1579
20260129_010825,1.5411,crazyflie6,0.1704
20260129_010825,1.5470,crazyflie5,0.3590
20260129_010825,1.5476,crazyflie7,0.1423
20260129_010825,1.5477,crazyflie8,0.1825
20260129_010825,1.5536,crazyflie,0.3814
20260129_010825,1.5538,crazyflie2,0.3699
20260129_010825,1.5541,crazyflie3,0.2421
20260129_010825,1.5544,crazyflie10,0.3350
20260129_010825,1.5561,crazyflie9,0.3370
20260129_010825,1.5581,crazyflie4,0.1098
20260129_010825,1.5628,crazyflie6,0.1184
20260129_010825,1.5681,crazyflie5,0.3499
20260129_010825,1.5684,crazyflie7,0.0953
20260129_010825,1.5686,crazyflie8,0.1324
20260129_010825,1.5755,crazyflie,0.4047
20260129_010825,1.5756,crazyflie2,0.4006
20260129_010825,1.5757,crazyflie3,0.2587
20260129_010825,1.5761,crazyflie10,0.3349
20260129_010825,1.5782,crazyflie9,0.3370
20260129_010825,1.5801,crazyflie4,0.0872
20260129_010825,1.5841,crazyflie6,0.0831
20260129_010825,1.5913,crazyflie5,0.3426
20260129_010825,1.5914,crazyflie7,0.0754
20260129_010825,1.5915,crazyflie8,0.0911
20260129_010825,1.5988,crazyflie,0.4243
20260129_010825,1.5991,crazyflie3,0.2832
20260129_010825,1.5992,crazyflie10,0.3349
20260129_010825,1.5996,crazyflie2,0.4269
20260129_010825,1.6012,crazyflie9,0.3368
20260129_010825,1.6037,crazyflie4,0.0869
20260129_010825,1.6079,crazyflie6,0.0751
20260129_010825,1.6141,crazyflie5,0.3381
20260129_010825,1.6144,crazyflie7,0.0794
20260129_010825,1.6146,crazyflie8,0.0797
20260129_010825,1.6219,crazyflie,0.4404
20260129_010825,1.6221,crazyflie2,0.4485
20260129_010825,1.6223,crazyflie3,0.3206
20260129_010825,1.6224,crazyflie10,0.3349
20260129_010825,1.6239,crazyflie9,0.3367
20260129_010825,1.6262,crazyflie4,0.1106
20260129_010825,1.6307,crazyflie6,0.0925
20260129_010825,1.6361,crazyflie5,0.3357
20260129_010825,1.6363,crazyflie7,0.1074
20260129_010825,1.6365,crazyflie8,0.0945
20260129_010825,1.6453,crazyflie,0.4533
20260129_010825,1.6455,crazyflie2,0.4657
20260129_010825,1.6457,crazyflie3,0.3665
20260129_010825,1.6459,crazyflie10,0.3348
20260129_010825,1.6470,crazyflie9,0.3366
20260129_010825,1.6488,crazyflie4,0.1489
20260129_010825,1.6540,crazyflie6,0.1287
20260129_010825,1.6592,crazyflie5,0.3348
20260129_010825,1.6595,crazyflie7,0.1488
20260129_010825,1.6596,crazyflie8,0.1286
20260129_010825,1.6667,crazyflie,0.4636
20260129_010825,1.6669,crazyflie2,0.4791
20260129_010825,1.6670,crazyflie3,0.4201
20260129_010825,1.6671,crazyflie10,0.3347
20260129_010825,1.6697,crazyflie9,0.3366
20260129_010825,1.6718,crazyflie4,0.1995
20260129_010825,1.6761,crazyflie6,0.1736
20260129_010825,1.6814,crazyflie5,0.3350
20260129_010825,1.6817,crazyflie7,0.1972
20260129_010825,1.6818,crazyflie8,0.1677
20260129_010825,1.6888,crazyflie,0.4717
20260129_010825,1.6890,crazyflie2,0.4890
20260129_010825,1.6891,crazyflie3,0.4742
20260129_010825,1.6891,crazyflie10,0.3347
20260129_010825,1.6911,crazyflie9,0.3365
20260129_010825,1.6935,crazyflie4,0.2506
20260129_010825,1.6980,crazyflie6,0.2199
20260129_010825,1.7039,crazyflie5,0.3354
20260129_010825,1.7041,crazyflie7,0.2440
20260129_010825,1.7042,crazyflie8,0.2141
20260129_010825,1.7112,crazyflie2,0.4959
20260129_010825,1.7114,crazyflie3,0.5205
20260129_010825,1.7115,crazyflie10,0.3346
20260129_010825,1.7118,crazyflie,0.4780
20260129_010825,1.7142,crazyflie9,0.3364
20260129_010825,1.7157,crazyflie4,0.2996
20260129_010825,1.7208,crazyflie6,0.2674
20260129_010825,1.7258,crazyflie5,0.3358
20260129_010825,1.7260,crazyflie7,0.2915
20260129_010825,1.7262,crazyflie8,0.2659
20260129_010825,1.7331,crazyflie,0.4830
20260129_010825,1.7334,crazyflie2,0.5005
20260129_010825,1.7335,crazyflie3,0.5546
20260129_010825,1.7341,crazyflie10,0.3346
20260129_010825,1.7352,crazyflie9,0.3363
20260129_010825,1.7376,crazyflie4,0.3460
20260129_010825,1.7414,crazyflie6,0.3134
20260129_010825,1.7472,crazyflie5,0.3360
20260129_010825,1.7474,crazyflie7,0.3330
20260129_010825,1.7475,crazyflie8,0.3153
20260129_010825,1.7550,crazyflie,0.4869
20260129_010825,1.7560,crazyflie2,0.5034
20260129_010825,1.7562,crazyflie3,0.5743
20260129_010825,1.7564,crazyflie10,0.3345
20260129_010825,1.7575,crazyflie9,0.3362
20260129_010825,1.7599,crazyflie4,0.3797
20260129_010825,1.7641,crazyflie6,0.3479
20260129_010825,1.7700,crazyflie5,0.3361
20260129_010825,1.7701,crazyflie7,0.3606
20260129_010825,1.7702,crazyflie8,0.3529
20260129_010825,1.7766,crazyflie3,0.5814
20260129_010825,1.7769,crazyflie10,0.3344
20260129_010825,1.7774,crazyflie,0.4899
20260129_010825,1.7775,crazyflie2,0.5050
20260129_010825,1.7799,crazyflie9,0.3362
20260129_010825,1.7814,crazyflie4,0.3983
20260129_010825,1.7863,crazyflie6,0.3680
20260129_010825,1.7909,crazyflie5,0.3358
20260129_010825,1.7912,crazyflie7,0.3737
20260129_010825,1.7914,crazyflie8,0.3753
20260129_010825,1.7987,crazyflie,0.4922
20260129_010825,1.7989,crazyflie3,0.5799
20260129_010825,1.7990,crazyflie10,0.3344
20260129_010825,1.7994,crazyflie2,0.5058
20260129_010825,1.8007,crazyflie9,0.3361
20260129_010825,1.8036,crazyflie4,0.4029
20260129_010825,1.8072,crazyflie6,0.3743
20260129_010825,1.8133,crazyflie5,0.3355
20260129_010825,1.8135,crazyflie7,0.3746
20260129_010825,1.8136,crazyflie8,0.3832
20260129_010825,1.8208,crazyflie2,0.5061
20260129_010825,1.8210,crazyflie3,0.5730
20260129_010825,1.8216,crazyflie,0.4940
20260129_010825,1.8217,crazyflie10,0.3344
20260129_010825,1.8227,crazyflie9,0.3360
20260129_010825,1.8243,crazyflie4,0.3974
20260129_010825,1.8296,crazyflie6,0.3707
20260129_010825,1.8347,crazyflie5,0.3351
20260129_010825,1.8349,crazyflie7,0.3679
20260129_010825,1.8350,crazyflie8,0.3805
20260129_010825,1.8420,crazyflie2,0.5062
20260129_010825,1.8426,crazyflie,0.4954
20260129_010825,1.8427,crazyflie3,0.5644
20260129_010825,1.8428,crazyflie10,0.3343
20260129_010825,1.8447,crazyflie9,0.3360
20260129_010825,1.8468,crazyflie4,0.3881
20260129_010825,1.8512,crazyflie6,0.3623
20260129_010825,1.8565,crazyflie5,0.3348
20260129_010825,1.8567,crazyflie7,0.3589
20260129_010825,1.8568,crazyflie8,0.3718
20260129_010825,1.8640,crazyflie,0.4964
20260129_010825,1.8641,crazyflie2,0.5063
20260129_010825,1.8642,crazyflie3,0.5569
20260129_010825,1.8646,crazyflie10,0.3342
20260129_010825,1.8665,crazyflie9,0.3359
20260129_010825,1.8682,crazyflie4,0.3785
20260129_010825,1.8727,crazyflie6,0.3531
20260129_010825,1.8779,crazyflie5,0.3345
20260129_010825,1.8783,crazyflie7,0.3501
20260129_010825,1.8785,crazyflie8,0.3616
20260129_010825,1.8857,crazyflie,0.4973
20260129_010825,1.8861,crazyflie3,0.5517
20260129_010825,1.8863,crazyflie10,0.3342
20260129_010825,1.8869,crazyflie2,0.5065
20260129_010825,1.8886,crazyflie9,0.3359
20260129_010825,1.8901,crazyflie4,0.3705
20260129_010825,1.8944,crazyflie6,0.3451
20260129_010825,1.9011,crazyflie5,0.3343
20260129_010825,1.9014,crazyflie7,0.3432
20260129_010825,1.9016,crazyflie8,0.3526
20260129_010825,1.9081,crazyflie,0.4979
20260129_010825,1.9082,crazyflie2,0.5066
20260129_010825,1.9083,crazyflie10,0.3341
20260129_010825,1.9088,crazyflie3,0.5490
20260129_010825,1.9100,crazyflie9,0.3357
20260129_010825,1.9137,crazyflie4,0.3656
20260129_010825,1.9181,crazyflie6,0.3394
20260129_010825,1.9234,crazyflie5,0.3341
20260129_010825,1.9236,crazyflie7,0.3389
20260129_010825,1.9237,crazyflie8,0.3458
20260129_010825,1.9315,crazyflie,0.4984
20260129_010825,1.9316,crazyflie2,0.5069
20260129_010825,1.9317,crazyflie3,0.5485
20260129_010825,1.9321,crazyflie10,0.3341
20260129_010825,1.9334,crazyflie9,0.3357
20260129_010825,1.9354,crazyflie4,0.3630
20260129_010825,1.9406,crazyflie6,0.3363
20260129_010825,1.9452,crazyflie5,0.3340
20260129_010825,1.9454,crazyflie7,0.3368
20260129_010825,1.9457,crazyflie8,0.3417
20260129_010825,1.9535,crazyflie,0.4987
20260129_010825,1.9537,crazyflie3,0.5495
20260129_010825,1.9540,crazyflie2,0.5071
20260129_010825,1.9541,crazyflie10,0.3340
20260129_010825,1.9566,crazyflie9,0.3356
20260129_010825,1.9586,crazyflie4,0.3623
20260129_010825,1.9634,crazyflie6,0.3349
20260129_010825,1.9685,crazyflie5,0.3340
20260129_010825,1.9687,crazyflie7,0.3361
20260129_010825,1.9690,crazyflie8,0.3397
20260129_010825,1.9761,crazyflie2,0.5075
20260129_010825,1.9764,crazyflie3,0.5513
20260129_010825,1.9765,crazyflie10,0.3339
20260129_010825,1.9770,crazyflie,0.4990
20260129_010825,1.9779,crazyflie9,0.3356
20260129_010825,1.9806,crazyflie4,0.3626
20260129_010825,1.9854,crazyflie6,0.3347
20260129_010825,1.9917,crazyflie5,0.3339
20260129_010825,1.9920,crazyflie7,0.3364
20260129_010825,1.9924,crazyflie8,0.3390
20260129_010825,1.9987,crazyflie2,0.5079
20260129_010825,1.9989,crazyflie3,0.5535
20260129_010825,1.9990,crazyflie10,0.3339
20260129_010825,1.9994,crazyflie,0.4993
20260129_010825,2.0012,crazyflie9,0.3355
20260129_010825,2.0034,crazyflie4,0.3633
20260129_010825,2.0081,crazyflie6,0.3352
20260129_010825,2.0132,crazyflie5,0.3338
20260129_010825,2.0135,crazyflie7,0.3369
20260129_010825,2.0138,crazyflie8,0.3394
20260129_010825,2.0224,crazyflie,0.4994
20260129_010825,2.0227,crazyflie2,0.5081
20260129_010825,2.0228,crazyflie3,0.5554
20260129_010825,2.0229,crazyflie10,0.3338
20260129_010825,2.0254,crazyflie9,0.3354
20260129_010825,2.0274,crazyflie4,0.3639
20260129_010825,2.0321,crazyflie6,0.3357
20260129_010825,2.0369,crazyflie5,0.3337
20260129_010825,2.0370,crazyflie7,0.3373
20260129_010825,2.0371,crazyflie8,0.3398
20260129_010825,2.0452,crazyflie,0.4996
20260129_010825,2.0454,crazyflie2,0.5083
20260129_010825,2.0455,crazyflie3,0.5569
20260129_010825,2.0456,crazyflie10,0.3338
20260129_010825,2.0480,crazyflie9,0.3354
20260129_010825,2.0494,crazyflie4,0.3643
20260129_010825,2.0542,crazyflie6,0.3360
20260129_010825,2.0596,crazyflie5,0.3337
20260129_010825,2.0597,crazyflie7,0.3375
20260129_010825,2.0598,crazyflie8,0.3401
20260129_010825,2.0672,crazyflie,0.4997
20260129_010825,2.0674,crazyflie2,0.5085
20260129_010825,2.0675,crazyflie3,0.5580
20260129_010825,2.0676,crazyflie10,0.3337
20260129_010825,2.0694,crazyflie9,0.3353
20260129_010825,2.0729,crazyflie4,0.3644
20260129_010825,2.0770,crazyflie6,0.3361
20260129_010825,2.0821,crazyflie5,0.3336
20260129_010825,2.0825,crazyflie7,0.3376
20260129_010825,2.0827,crazyflie8,0.3403
20260129_010825,2.0907,crazyflie,0.4997
20260129_010825,2.0909,crazyflie2,0.5086
20260129_010825,2.0910,crazyflie3,0.5586
20260129_010825,2.0911,crazyflie10,0.3336
20260129_010825,2.0921,crazyflie9,0.3352
20260129_010825,2.0946,crazyflie4,0.3642
20260129_010825,2.0998,crazyflie6,0.3360
20260129_010825,2.1051,crazyflie5,0.3335
20260129_010825,2.1054,crazyflie7,0.3373
20260129_010825,2.1055,crazyflie8,0.3402
20260129_010825,2.1123,crazyflie2,0.5086
20260129_010825,2.1125,crazyflie3,0.5587
20260129_010825,2.1125,crazyflie10,0.3336
20260129_010825,2.1129,crazyflie,0.4998
20260129_010825,2.1151,crazyflie9,0.3351
20260129_010825,2.1164,crazyflie4,0.3638
20260129_010825,2.1220,crazyflie6,0.3357
20260129_010825,2.1267,crazyflie5,0.3334
20260129_010825,2.1269,crazyflie7,0.3369
20260129_010825,2.1271,crazyflie8,0.3398
20260129_010825,2.1344,crazyflie2,0.5087
20260129_010825,2.1350,crazyflie,0.4998
20260129_010825,2.1352,crazyflie3,0.5585
20260129_010825,2.1354,crazyflie10,0.3336
20260129_010825,2.1365,crazyflie9,0.3351
20260129_010825,2.1409,crazyflie4,0.3634
20260129_010825,2.1445,crazyflie6,0.3353
20260129_010825,2.1504,crazyflie7,0.3366
20260129_010825,2.1505,crazyflie8,0.3394
20260129_010825,2.1508,crazyflie5,0.3334
20260129_010825,2.1588,crazyflie2,0.5087
20260129_010825,2.1589,crazyflie3,0.5581
20260129_010825,2.1592,crazyflie,0.4999
20260129_010825,2.1593,crazyflie10,0.3335
20260129_010825,2.1604,crazyflie9,0.3350
20260129_010825,2.1626,crazyflie4,0.3630
20260129_010825,2.1672,crazyflie6,0.3349
20260129_010825,2.1727,crazyflie5,0.3334
20260129_010825,2.1731,crazyflie7,0.3362
20260129_010825,2.1732,crazyflie8,0.3389
20260129_010825,2.1805,crazyflie,0.4999
20260129_010825,2.1807,crazyflie3,0.5578
20260129_010825,2.1808,crazyflie10,0.3334
20260129_010825,2.1811,crazyflie2,0.5088
20260129_010825,2.1823,crazyflie9,0.3350
20260129_010825,2.1842,crazyflie4,0.3627
20260129_010825,2.1890,crazyflie6,0.3346
20260129_010825,2.1947,crazyflie5,0.3333
20260129_010825,2.1950,crazyflie7,0.3360
20260129_010825,2.1951,crazyflie8,0.3386
20260129_010825,2.2030,crazyflie,0.4999
20260129_010825,2.2032,crazyflie2,0.5088
20260129_010825,2.2034,crazyflie3,0.5575
20260129_010825,2.2034,crazyflie10,0.3334
20260129_010825,2.2055,crazyflie9,0.3349
20260129_010825,2.2070,crazyflie4,0.3625
20260129_010825,2.2121,crazyflie6,0.3344
20260129_010825,2.2169,crazyflie5,0.3332
20260129_010825,2.2171,crazyflie7,0.3357
20260129_010825,2.2172,crazyflie8,0.3383
20260129_010825,2.2244,crazyflie,0.4999
20260129_010825,2.2246,crazyflie2,0.5087
20260129_010825,2.2248,crazyflie3,0.5572
20260129_010825,2.2249,crazyflie10,0.3334
20260129_010825,2.2266,crazyflie9,0.3348
20260129_010825,2.2292,crazyflie4,0.3623
20260129_010825,2.2328,crazyflie6,0.3342
